,Suburb,Number of Rooms,Distance,Number of Bedroom,Bathroom,YearBuilt,"Price in $1,000,000",Population,Education Score,State,State Rank
313,Balwyn,3,9.7,3.0,1.0,1970.0,0.7,13495,1139,VIC,2761
314,Balwyn,2,9.7,2.0,1.0,1960.0,0.5,13495,1139,VIC,2761
315,Balwyn,3,9.7,3.0,2.0,1985.0,2.125,13495,1139,VIC,2761
316,Balwyn,4,9.7,3.0,2.0,1948.0,1.8,13495,1139,VIC,2761
317,Balwyn,2,9.7,2.0,1.0,2014.0,0.635,13495,1139,VIC,2761
318,Balwyn,2,9.7,2.0,1.0,1960.0,0.526,13495,1139,VIC,2761
319,Balwyn,3,9.7,3.0,1.0,1995.0,0.905,13495,1139,VIC,2761
320,Balwyn,4,9.7,4.0,3.0,2016.0,1.75,13495,1139,VIC,2761
321,Balwyn,2,9.7,2.0,1.0,1960.0,0.76,13495,1139,VIC,2761
322,Balwyn,3,9.7,3.0,2.0,2003.0,1.367,13495,1139,VIC,2761
323,Balwyn,4,9.7,4.0,3.0,2009.0,1.4,13495,1139,VIC,2761
324,Balwyn,2,9.7,2.0,1.0,1960.0,0.625,13495,1139,VIC,2761
325,Balwyn,2,9.7,2.0,1.0,1950.0,0.46,13495,1139,VIC,2761
326,Balwyn,2,9.7,2.0,1.0,1985.0,1.053,13495,1139,VIC,2761
327,Balwyn,3,9.7,3.0,2.0,1980.0,1.8,13495,1139,VIC,2761
328,Balwyn,3,9.7,3.0,2.0,1995.0,1.472,13495,1139,VIC,2761
329,Balwyn,2,9.7,2.0,1.0,1990.0,0.754,13495,1139,VIC,2761
330,Balwyn,4,9.7,4.0,2.0,1981.0,2.188,13495,1139,VIC,2761
331,Balwyn,2,9.7,2.0,1.0,1980.0,0.755,13495,1139,VIC,2761
332,Balwyn,2,9.7,2.0,1.0,1960.0,0.65,13495,1139,VIC,2761
333,Balwyn,4,9.7,3.0,1.0,1930.0,2.0,13495,1139,VIC,2761
334,Balwyn,4,9.7,4.0,2.0,1940.0,1.9,13495,1139,VIC,2761
335,Balwyn,3,9.7,3.0,2.0,1943.0,1.75,13495,1139,VIC,2761
336,Balwyn,3,9.7,3.0,2.0,1940.0,1.1,13495,1139,VIC,2761
337,Balwyn,2,9.7,2.0,1.0,1960.0,0.73,13495,1139,VIC,2761
338,Balwyn,3,9.7,3.0,2.0,2011.0,1.5,13495,1139,VIC,2761
339,Balwyn,3,9.7,3.0,1.0,1950.0,1.85,13495,1139,VIC,2761
340,Balwyn,4,9.7,3.0,1.0,1935.0,1.7,13495,1139,VIC,2761
341,Balwyn North,3,9.2,3.0,2.0,2000.0,1.315,21302,1127,VIC,2737
342,Balwyn North,3,9.2,3.0,2.0,1950.0,1.5,21302,1127,VIC,2737
343,Balwyn North,4,9.2,4.0,2.0,1955.0,1.905,21302,1127,VIC,2737
344,Balwyn North,4,9.2,4.0,2.0,1955.0,1.9,21302,1127,VIC,2737
345,Balwyn North,3,9.2,3.0,1.0,1950.0,2.251,21302,1127,VIC,2737
346,Balwyn North,4,9.2,4.0,2.0,1950.0,2.205,21302,1127,VIC,2737
347,Balwyn North,3,9.2,3.0,2.0,2011.0,1.265,21302,1127,VIC,2737
348,Balwyn North,4,9.2,4.0,2.0,1960.0,1.75,21302,1127,VIC,2737
349,Balwyn North,3,9.2,3.0,1.0,1950.0,1.45,21302,1127,VIC,2737
350,Balwyn North,4,9.2,4.0,2.0,1958.0,1.825,21302,1127,VIC,2737
351,Balwyn North,3,9.2,3.0,2.0,2003.0,1.15,21302,1127,VIC,2737
352,Balwyn North,3,9.2,3.0,2.0,1953.0,1.575,21302,1127,VIC,2737
353,Balwyn North,4,9.2,4.0,2.0,1965.0,1.572,21302,1127,VIC,2737
354,Balwyn North,5,9.2,5.0,3.0,2013.0,1.75,21302,1127,VIC,2737
355,Balwyn North,4,9.2,4.0,2.0,1990.0,1.85,21302,1127,VIC,2737
356,Balwyn North,4,9.2,4.0,3.0,1970.0,2.13,21302,1127,VIC,2737
357,Balwyn North,4,9.2,4.0,2.0,1993.0,1.74,21302,1127,VIC,2737
358,Balwyn North,4,9.2,3.0,2.0,1970.0,1.3888,21302,1127,VIC,2737
359,Balwyn North,4,9.2,4.0,2.0,1939.0,1.702,21302,1127,VIC,2737
360,Balwyn North,4,9.2,4.0,2.0,1960.0,1.8,21302,1127,VIC,2737
361,Balwyn North,5,9.2,3.0,1.0,1950.0,1.5,21302,1127,VIC,2737
362,Balwyn North,5,9.2,5.0,3.0,1955.0,2.2,21302,1127,VIC,2737
363,Balwyn North,3,9.2,3.0,2.0,1960.0,1.7,21302,1127,VIC,2737
364,Balwyn North,3,9.2,2.0,1.0,1948.0,1.75,21302,1127,VIC,2737
365,Balwyn North,3,9.2,3.0,3.0,2012.0,1.23,21302,1127,VIC,2737
366,Balwyn North,4,9.2,3.0,3.0,1970.0,1.95,21302,1127,VIC,2737
367,Balwyn North,5,9.2,5.0,2.0,1955.0,1.75,21302,1127,VIC,2737
368,Balwyn North,5,9.2,5.0,2.0,1950.0,2.0,21302,1127,VIC,2737
369,Balwyn North,3,9.2,3.0,1.0,1950.0,1.48,21302,1127,VIC,2737
370,Balwyn North,3,9.2,3.0,1.0,1930.0,1.818,21302,1127,VIC,2737
371,Balwyn North,4,9.2,4.0,2.0,1960.0,1.62,21302,1127,VIC,2737
372,Balwyn North,3,9.2,3.0,1.0,1950.0,1.903,21302,1127,VIC,2737
373,Balwyn North,4,9.2,4.0,3.0,1950.0,1.72,21302,1127,VIC,2737
374,Balwyn North,4,9.2,4.0,2.0,1974.0,1.675,21302,1127,VIC,2737
375,Balwyn North,4,9.2,4.0,3.0,2014.0,1.68,21302,1127,VIC,2737
376,Balwyn North,4,9.2,4.0,2.0,1950.0,2.205,21302,1127,VIC,2737
377,Balwyn North,3,9.2,3.0,2.0,1940.0,2.1,21302,1127,VIC,2737
378,Balwyn North,2,9.2,2.0,1.0,1975.0,0.685,21302,1127,VIC,2737
379,Balwyn North,3,9.2,3.0,2.0,2009.0,1.335,21302,1127,VIC,2737
380,Balwyn North,4,9.2,4.0,2.0,1960.0,1.9,21302,1127,VIC,2737
381,Balwyn North,2,9.2,2.0,1.0,1970.0,0.735,21302,1127,VIC,2737
382,Balwyn North,2,9.2,2.0,1.0,1995.0,1.04,21302,1127,VIC,2737
383,Balwyn North,4,9.2,4.0,2.0,1950.0,1.25,21302,1127,VIC,2737
384,Balwyn North,6,9.2,6.0,3.0,1974.0,1.9,21302,1127,VIC,2737
385,Balwyn North,5,9.2,5.0,3.0,1961.0,1.875,21302,1127,VIC,2737
386,Balwyn North,4,9.2,4.0,2.0,1960.0,1.53,21302,1127,VIC,2737
387,Balwyn North,4,9.2,3.0,2.0,1960.0,1.7,21302,1127,VIC,2737
388,Balwyn North,3,9.2,3.0,2.0,2010.0,1.238,21302,1127,VIC,2737
389,Balwyn North,3,9.2,3.0,1.0,1960.0,1.32,21302,1127,VIC,2737
390,Balwyn North,2,9.2,2.0,1.0,1950.0,0.56,21302,1127,VIC,2737
391,Balwyn North,3,9.2,3.0,1.0,1960.0,1.651,21302,1127,VIC,2737
392,Balwyn North,5,9.2,5.0,3.0,1955.0,1.92,21302,1127,VIC,2737
393,Balwyn North,5,9.2,5.0,2.0,1980.0,1.56,21302,1127,VIC,2737
394,Balwyn North,3,9.2,3.0,2.0,2003.0,1.038,21302,1127,VIC,2737
395,Balwyn North,5,9.2,4.0,3.0,1950.0,1.66,21302,1127,VIC,2737
396,Balwyn North,3,9.2,3.0,2.0,1997.0,1.26,21302,1127,VIC,2737
397,Balwyn North,4,9.2,4.0,2.0,1960.0,2.15,21302,1127,VIC,2737
398,Balwyn North,3,9.2,3.0,2.0,1955.0,1.77,21302,1127,VIC,2737
399,Balwyn North,2,9.2,3.0,1.0,1968.0,0.6915,21302,1127,VIC,2737
400,Balwyn North,5,9.2,4.0,2.0,1957.0,1.836,21302,1127,VIC,2737
401,Bentleigh,2,13.0,2.0,1.0,1974.0,0.636,17921,1117,VIC,2709
402,Bentleigh,3,13.0,3.0,1.0,1950.0,0.875,17921,1117,VIC,2709
403,Bentleigh,3,13.0,3.0,2.0,1997.0,0.895,17921,1117,VIC,2709
404,Bentleigh,3,13.0,3.0,2.0,1960.0,1.425,17921,1117,VIC,2709
405,Bentleigh,2,13.0,2.0,1.0,1970.0,0.851,17921,1117,VIC,2709
406,Bentleigh,3,13.0,3.0,2.0,2000.0,1.2225,17921,1117,VIC,2709
407,Bentleigh,3,13.0,3.0,2.0,1925.0,0.9,17921,1117,VIC,2709
408,Bentleigh,7,13.0,7.0,3.0,1950.0,1.005,17921,1117,VIC,2709
409,Bentleigh,3,13.0,3.0,1.0,1945.0,1.3175,17921,1117,VIC,2709
410,Bentleigh,2,13.0,2.0,1.0,1965.0,0.36,17921,1117,VIC,2709
411,Bentleigh,4,13.0,3.0,3.0,2012.0,1.435,17921,1117,VIC,2709
412,Bentleigh,3,13.0,3.0,1.0,1940.0,1.11,17921,1117,VIC,2709
413,Bentleigh,3,13.0,3.0,2.0,1940.0,1.5,17921,1117,VIC,2709
414,Bentleigh,4,13.0,4.0,2.0,1940.0,1.3,17921,1117,VIC,2709
415,Bentleigh,3,13.0,3.0,1.0,1948.0,1.125,17921,1117,VIC,2709
416,Bentleigh,4,13.0,3.0,2.0,1940.0,1.328,17921,1117,VIC,2709
417,Bentleigh,3,13.0,3.0,2.0,1910.0,1.34,17921,1117,VIC,2709
418,Bentleigh,4,13.0,4.0,3.0,2010.0,1.155,17921,1117,VIC,2709
419,Bentleigh,3,13.0,3.0,1.0,1960.0,1.275,17921,1117,VIC,2709
420,Bentleigh,3,13.0,3.0,2.0,1987.0,0.77,17921,1117,VIC,2709
421,Bentleigh,2,13.0,2.0,1.0,1940.0,0.855,17921,1117,VIC,2709
422,Bentleigh,2,13.0,2.0,1.0,1960.0,0.65,17921,1117,VIC,2709
423,Bentleigh,4,13.0,4.0,2.0,1950.0,1.815,17921,1117,VIC,2709
424,Bentleigh,4,13.0,4.0,3.0,2008.0,2.255,17921,1117,VIC,2709
425,Bentleigh,3,13.0,3.0,2.0,1950.0,1.47,17921,1117,VIC,2709
426,Bentleigh,2,13.0,2.0,2.0,2005.0,0.855,17921,1117,VIC,2709
427,Bentleigh,4,13.0,4.0,2.0,1930.0,1.86,17921,1117,VIC,2709
428,Bentleigh,2,13.0,2.0,1.0,1990.0,0.725,17921,1117,VIC,2709
429,Bentleigh,3,13.0,3.0,1.0,1950.0,1.293,17921,1117,VIC,2709
430,Bentleigh,3,13.0,3.0,1.0,1925.0,1.39,17921,1117,VIC,2709
431,Bentleigh,3,13.0,3.0,2.0,1970.0,1.328,17921,1117,VIC,2709
432,Bentleigh,4,13.0,4.0,2.0,2008.0,1.247,17921,1117,VIC,2709
433,Bentleigh,3,13.0,3.0,1.0,1950.0,1.37,17921,1117,VIC,2709
434,Bentleigh,4,13.0,4.0,2.0,1920.0,1.385,17921,1117,VIC,2709
435,Bentleigh,3,13.0,3.0,2.0,1965.0,1.095,17921,1117,VIC,2709
436,Bentleigh,2,13.0,2.0,1.0,2012.0,0.725,17921,1117,VIC,2709
437,Bentleigh,3,13.0,3.0,2.0,2007.0,0.825,17921,1117,VIC,2709
438,Bentleigh,3,13.0,3.0,2.0,2012.0,1.235,17921,1117,VIC,2709
439,Bentleigh,5,13.0,5.0,3.0,1986.0,1.6,17921,1117,VIC,2709
440,Bentleigh,3,13.0,3.0,1.0,1950.0,1.165,17921,1117,VIC,2709
441,Bentleigh,4,13.0,4.0,2.0,1950.0,1.91,17921,1117,VIC,2709
442,Bentleigh,2,13.0,2.0,1.0,1960.0,0.82,17921,1117,VIC,2709
443,Bentleigh,4,13.0,4.0,2.0,1970.0,1.43,17921,1117,VIC,2709
444,Bentleigh,2,13.0,2.0,1.0,1970.0,0.91,17921,1117,VIC,2709
445,Bentleigh,5,13.0,5.0,2.0,1926.0,1.9,17921,1117,VIC,2709
446,Bentleigh,4,13.0,3.0,2.0,1930.0,1.65,17921,1117,VIC,2709
447,Bentleigh,2,13.0,2.0,2.0,2007.0,0.67,17921,1117,VIC,2709
448,Bentleigh,2,13.0,2.0,1.0,1998.0,0.68,17921,1117,VIC,2709
449,Bentleigh,4,13.0,4.0,3.0,2010.0,1.32,17921,1117,VIC,2709
450,Bentleigh,6,13.0,6.0,3.0,1988.0,1.9,17921,1117,VIC,2709
451,Bentleigh,3,13.0,2.0,2.0,1930.0,1.535,17921,1117,VIC,2709
452,Bentleigh,4,13.0,3.0,1.0,1940.0,1.281,17921,1117,VIC,2709
453,Bentleigh,5,13.0,5.0,2.0,1950.0,1.385,17921,1117,VIC,2709
454,Bentleigh,3,13.0,3.0,1.0,1970.0,0.5175,17921,1117,VIC,2709
455,Bentleigh,2,13.0,2.0,1.0,1960.0,0.503,17921,1117,VIC,2709
456,Bentleigh,2,13.0,2.0,1.0,1968.0,0.405,17921,1117,VIC,2709
457,Bentleigh East,2,13.9,2.0,2.0,2008.0,0.825,30159,1089,VIC,2581
458,Bentleigh East,2,13.9,2.0,1.0,2002.0,0.746,30159,1089,VIC,2581
459,Bentleigh East,5,13.9,5.0,2.0,1960.0,1.275,30159,1089,VIC,2581
460,Bentleigh East,3,13.9,3.0,2.0,1999.0,1.025,30159,1089,VIC,2581
461,Bentleigh East,2,13.9,2.0,1.0,1980.0,0.495,30159,1089,VIC,2581
462,Bentleigh East,4,13.9,3.0,2.0,1950.0,1.22,30159,1089,VIC,2581
463,Bentleigh East,3,13.9,3.0,1.0,1950.0,0.885,30159,1089,VIC,2581
464,Bentleigh East,3,13.9,0.0,2.0,2012.0,0.83,30159,1089,VIC,2581
465,Bentleigh East,4,13.9,4.0,2.0,1975.0,1.1,30159,1089,VIC,2581
466,Bentleigh East,3,13.9,3.0,2.0,1970.0,1.04,30159,1089,VIC,2581
467,Bentleigh East,4,13.9,3.0,3.0,2014.0,1.21,30159,1089,VIC,2581
468,Bentleigh East,4,13.9,3.0,2.0,2006.0,1.16,30159,1089,VIC,2581
469,Bentleigh East,3,13.9,3.0,2.0,1970.0,1.215,30159,1089,VIC,2581
470,Bentleigh East,4,13.9,4.0,2.0,1960.0,1.2,30159,1089,VIC,2581
471,Bentleigh East,3,13.9,3.0,2.0,1950.0,1.05,30159,1089,VIC,2581
472,Bentleigh East,5,13.9,5.0,2.0,1950.0,0.95,30159,1089,VIC,2581
473,Bentleigh East,2,13.9,3.0,2.0,1970.0,0.38,30159,1089,VIC,2581
474,Bentleigh East,3,13.9,3.0,2.0,1970.0,1.338,30159,1089,VIC,2581
475,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.651,30159,1089,VIC,2581
476,Bentleigh East,3,13.9,3.0,1.0,1955.0,0.92,30159,1089,VIC,2581
477,Bentleigh East,3,13.9,4.0,2.0,1960.0,1.39,30159,1089,VIC,2581
478,Bentleigh East,1,13.9,1.0,1.0,1970.0,0.37,30159,1089,VIC,2581
479,Bentleigh East,3,13.9,3.0,1.0,1955.0,1.1,30159,1089,VIC,2581
480,Bentleigh East,4,13.9,4.0,1.0,1940.0,1.206,30159,1089,VIC,2581
481,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.4865,30159,1089,VIC,2581
482,Bentleigh East,4,13.9,4.0,2.0,1970.0,1.415,30159,1089,VIC,2581
483,Bentleigh East,4,13.9,4.0,2.0,2012.0,1.185,30159,1089,VIC,2581
484,Bentleigh East,4,13.9,4.0,3.0,1960.0,1.06,30159,1089,VIC,2581
485,Bentleigh East,3,13.9,3.0,2.0,1998.0,0.845,30159,1089,VIC,2581
486,Bentleigh East,3,13.9,3.0,2.0,1995.0,0.86,30159,1089,VIC,2581
487,Bentleigh East,3,13.9,3.0,2.0,2009.0,0.921,30159,1089,VIC,2581
488,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.7425,30159,1089,VIC,2581
489,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.92,30159,1089,VIC,2581
490,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.702,30159,1089,VIC,2581
491,Bentleigh East,3,13.9,3.0,2.0,2000.0,0.805,30159,1089,VIC,2581
492,Bentleigh East,4,13.9,4.0,2.0,2004.0,1.1,30159,1089,VIC,2581
493,Bentleigh East,3,13.9,3.0,1.0,1950.0,1.05,30159,1089,VIC,2581
494,Bentleigh East,2,13.9,2.0,2.0,2005.0,0.722,30159,1089,VIC,2581
495,Bentleigh East,3,13.9,3.0,1.0,1960.0,0.93,30159,1089,VIC,2581
496,Bentleigh East,3,13.9,3.0,2.0,2000.0,0.921,30159,1089,VIC,2581
497,Bentleigh East,4,13.9,3.0,1.0,1950.0,1.035,30159,1089,VIC,2581
498,Bentleigh East,3,13.9,3.0,2.0,1996.0,0.72,30159,1089,VIC,2581
499,Bentleigh East,4,13.9,4.0,2.0,1950.0,1.352,30159,1089,VIC,2581
500,Bentleigh East,4,13.9,4.0,2.0,2006.0,1.005,30159,1089,VIC,2581
501,Bentleigh East,5,13.9,4.0,2.0,1930.0,1.6,30159,1089,VIC,2581
502,Bentleigh East,3,13.9,3.0,1.0,1970.0,1.2,30159,1089,VIC,2581
503,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.78,30159,1089,VIC,2581
504,Bentleigh East,4,13.9,4.0,2.0,2010.0,1.25,30159,1089,VIC,2581
505,Bentleigh East,4,13.9,4.0,2.0,1960.0,1.11,30159,1089,VIC,2581
506,Bentleigh East,4,13.9,4.0,2.0,1950.0,1.69,30159,1089,VIC,2581
507,Bentleigh East,3,13.9,3.0,3.0,1950.0,0.791,30159,1089,VIC,2581
508,Bentleigh East,3,13.9,3.0,1.0,1940.0,0.9,30159,1089,VIC,2581
509,Bentleigh East,3,13.9,4.0,2.0,2010.0,1.189,30159,1089,VIC,2581
510,Bentleigh East,3,13.9,3.0,2.0,2000.0,0.97,30159,1089,VIC,2581
511,Bentleigh East,3,13.9,3.0,2.0,2003.0,0.823,30159,1089,VIC,2581
512,Bentleigh East,4,13.9,4.0,2.0,1940.0,0.95,30159,1089,VIC,2581
513,Bentleigh East,4,13.9,4.0,2.0,2010.0,1.045,30159,1089,VIC,2581
514,Bentleigh East,3,13.9,3.0,2.0,1994.0,0.8,30159,1089,VIC,2581
515,Bentleigh East,2,13.9,2.0,1.0,2000.0,0.655,30159,1089,VIC,2581
516,Bentleigh East,5,13.9,5.0,3.0,1950.0,1.55,30159,1089,VIC,2581
517,Bentleigh East,3,13.9,3.0,1.0,1980.0,0.835,30159,1089,VIC,2581
518,Bentleigh East,4,13.9,3.0,2.0,2015.0,1.465,30159,1089,VIC,2581
519,Bentleigh East,3,13.9,3.0,1.0,1950.0,0.91,30159,1089,VIC,2581
520,Bentleigh East,3,13.9,3.0,2.0,2007.0,0.92,30159,1089,VIC,2581
521,Bentleigh East,3,13.9,3.0,2.0,2012.0,0.935,30159,1089,VIC,2581
522,Bentleigh East,3,13.9,3.0,1.0,1970.0,0.977,30159,1089,VIC,2581
523,Bentleigh East,3,13.9,3.0,1.0,1950.0,1.352,30159,1089,VIC,2581
524,Bentleigh East,4,13.9,4.0,2.0,1960.0,1.115,30159,1089,VIC,2581
525,Bentleigh East,3,13.9,3.0,1.0,1966.0,0.78,30159,1089,VIC,2581
526,Bentleigh East,3,13.9,3.0,1.0,1949.0,1.197,30159,1089,VIC,2581
527,Bentleigh East,2,13.9,2.0,2.0,2011.0,0.485,30159,1089,VIC,2581
528,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.81,30159,1089,VIC,2581
529,Bentleigh East,4,13.9,4.0,1.0,1960.0,1.365,30159,1089,VIC,2581
530,Bentleigh East,4,13.9,4.0,2.0,2006.0,1.698888,30159,1089,VIC,2581
531,Bentleigh East,2,13.9,2.0,1.0,2012.0,0.34,30159,1089,VIC,2581
532,Bentleigh East,3,13.9,3.0,2.0,2010.0,0.965,30159,1089,VIC,2581
533,Bentleigh East,3,13.9,3.0,2.0,2011.0,0.87,30159,1089,VIC,2581
534,Bentleigh East,3,13.9,3.0,2.0,1950.0,1.161,30159,1089,VIC,2581
535,Bentleigh East,3,13.9,3.0,1.0,1970.0,1.266,30159,1089,VIC,2581
536,Bentleigh East,3,13.9,3.0,2.0,2008.0,0.7,30159,1089,VIC,2581
537,Bentleigh East,4,13.9,4.0,4.0,2012.0,1.325,30159,1089,VIC,2581
538,Bentleigh East,3,13.9,3.0,2.0,2005.0,0.77,30159,1089,VIC,2581
539,Bentleigh East,1,13.9,1.0,1.0,1970.0,0.38,30159,1089,VIC,2581
540,Bentleigh East,4,13.9,4.0,2.0,1980.0,1.175,30159,1089,VIC,2581
541,Bentleigh East,3,13.9,3.0,1.0,1960.0,1.2,30159,1089,VIC,2581
542,Bentleigh East,4,13.9,4.0,1.0,1970.0,1.37,30159,1089,VIC,2581
543,Bentleigh East,4,13.9,4.0,1.0,1950.0,1.4335,30159,1089,VIC,2581
544,Bentleigh East,3,13.9,3.0,2.0,2005.0,0.86,30159,1089,VIC,2581
545,Bentleigh East,2,13.9,2.0,1.0,1995.0,0.715,30159,1089,VIC,2581
546,Bentleigh East,2,13.9,2.0,1.0,1950.0,0.71,30159,1089,VIC,2581
547,Bentleigh East,5,13.9,5.0,3.0,2007.0,1.55,30159,1089,VIC,2581
548,Bentleigh East,3,13.9,3.0,1.0,1996.0,0.79,30159,1089,VIC,2581
549,Bentleigh East,3,13.9,3.0,1.0,1960.0,1.02,30159,1089,VIC,2581
550,Bentleigh East,3,13.9,3.0,2.0,2012.0,0.886,30159,1089,VIC,2581
551,Bentleigh East,4,13.9,4.0,2.0,1997.0,1.015,30159,1089,VIC,2581
552,Bentleigh East,3,13.9,3.0,2.0,2001.0,0.83,30159,1089,VIC,2581
553,Bentleigh East,4,13.9,4.0,2.0,1950.0,1.255,30159,1089,VIC,2581
554,Bentleigh East,3,13.9,3.0,1.0,1950.0,1.32,30159,1089,VIC,2581
555,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.87,30159,1089,VIC,2581
556,Bentleigh East,4,13.9,4.0,2.0,2013.0,1.4725,30159,1089,VIC,2581
557,Bentleigh East,2,13.9,2.0,2.0,2005.0,0.64,30159,1089,VIC,2581
558,Box Hill,4,13.1,4.0,2.0,1940.0,1.62,14353,1088,VIC,2577
559,Box Hill,2,13.1,2.0,1.0,1965.0,0.645,14353,1088,VIC,2577
560,Box Hill,4,13.1,4.0,2.0,2003.0,0.88,14353,1088,VIC,2577
561,Box Hill,4,13.1,3.0,2.0,1905.0,1.56,14353,1088,VIC,2577
562,Box Hill,3,13.1,3.0,2.0,1950.0,1.715,14353,1088,VIC,2577
563,Box Hill,3,13.1,3.0,1.0,1950.0,1.2,14353,1088,VIC,2577
564,Box Hill,3,13.1,3.0,1.0,1910.0,1.76,14353,1088,VIC,2577
565,Box Hill,1,13.1,1.0,1.0,1970.0,0.288,14353,1088,VIC,2577
566,Box Hill,3,13.1,3.0,1.0,1950.0,0.948,14353,1088,VIC,2577
567,Box Hill,2,13.1,2.0,2.0,2010.0,0.465,14353,1088,VIC,2577
568,Box Hill,4,13.1,4.0,2.0,2008.0,0.975,14353,1088,VIC,2577
569,Box Hill,3,13.1,3.0,1.0,1950.0,1.325,14353,1088,VIC,2577
570,Box Hill,3,13.1,3.0,2.0,2000.0,0.75,14353,1088,VIC,2577
571,Box Hill,3,13.1,3.0,2.0,1940.0,1.4,14353,1088,VIC,2577
572,Box Hill,3,13.1,3.0,1.0,1930.0,1.5,14353,1088,VIC,2577
573,Box Hill,4,13.1,4.0,2.0,1890.0,1.6,14353,1088,VIC,2577
574,Box Hill,4,13.1,3.0,2.0,1927.0,1.4614,14353,1088,VIC,2577
575,Box Hill,3,13.1,3.0,1.0,1980.0,0.775,14353,1088,VIC,2577
576,Box Hill,4,13.1,4.0,4.0,1926.0,1.67,14353,1088,VIC,2577
577,Box Hill,3,13.1,3.0,1.0,1890.0,0.928,14353,1088,VIC,2577
578,Box Hill,2,13.1,2.0,2.0,2000.0,0.761,14353,1088,VIC,2577
579,Box Hill,2,13.1,2.0,1.0,1970.0,0.636,14353,1088,VIC,2577
580,Box Hill,4,13.1,4.0,2.0,1912.0,1.625,14353,1088,VIC,2577
581,Box Hill,3,13.1,3.0,1.0,2005.0,0.836,14353,1088,VIC,2577
582,Box Hill,3,13.1,3.0,1.0,1920.0,1.17,14353,1088,VIC,2577
583,Box Hill,4,13.1,4.0,2.0,1924.0,1.67,14353,1088,VIC,2577
584,Box Hill,3,13.1,4.0,1.0,1930.0,0.857,14353,1088,VIC,2577
585,Box Hill,3,13.1,3.0,2.0,2000.0,0.8225,14353,1088,VIC,2577
586,Box Hill,2,13.1,2.0,1.0,1970.0,0.56,14353,1088,VIC,2577
587,Box Hill,2,13.1,2.0,1.0,1970.0,0.42,14353,1088,VIC,2577
588,Braybrook,2,10.8,2.0,1.0,1950.0,0.645,9682,966,VIC,844
589,Braybrook,3,10.8,3.0,1.0,2011.0,0.502,9682,966,VIC,844
590,Braybrook,3,10.8,3.0,2.0,2006.0,0.495,9682,966,VIC,844
591,Braybrook,2,10.8,2.0,1.0,1950.0,0.868,9682,966,VIC,844
592,Braybrook,4,10.8,4.0,2.0,1990.0,0.645,9682,966,VIC,844
593,Braybrook,3,10.8,3.0,2.0,2010.0,0.652,9682,966,VIC,844
594,Braybrook,4,10.8,4.0,2.0,2002.0,0.85,9682,966,VIC,844
595,Braybrook,3,10.8,3.0,1.0,1960.0,0.5705,9682,966,VIC,844
596,Braybrook,3,10.8,3.0,1.0,1955.0,0.575,9682,966,VIC,844
597,Braybrook,4,10.8,4.0,2.0,2008.0,0.882,9682,966,VIC,844
598,Braybrook,3,10.8,3.0,2.0,1970.0,0.73,9682,966,VIC,844
599,Braybrook,2,10.8,2.0,1.0,1950.0,0.826,9682,966,VIC,844
600,Braybrook,4,10.8,4.0,2.0,1990.0,0.61,9682,966,VIC,844
601,Braybrook,3,10.8,3.0,1.0,1960.0,0.696,9682,966,VIC,844
602,Braybrook,2,10.8,2.0,1.0,1960.0,0.66,9682,966,VIC,844
603,Braybrook,3,10.8,3.0,2.0,2013.0,0.579,9682,966,VIC,844
604,Braybrook,4,10.8,4.0,2.0,2008.0,0.8565,9682,966,VIC,844
605,Braybrook,3,10.8,3.0,1.0,1960.0,0.765,9682,966,VIC,844
606,Braybrook,2,10.8,2.0,1.0,1980.0,0.475,9682,966,VIC,844
607,Braybrook,4,10.8,4.0,2.0,2000.0,0.55,9682,966,VIC,844
608,Braybrook,3,10.8,3.0,1.0,2005.0,0.495,9682,966,VIC,844
609,Braybrook,3,10.8,3.0,2.0,1970.0,0.565,9682,966,VIC,844
610,Brighton,3,11.2,3.0,2.0,1940.0,1.55,23252,1161,VIC,2802
611,Brighton,3,11.2,3.0,1.0,1920.0,1.635,23252,1161,VIC,2802
612,Brighton,2,11.2,2.0,1.0,1970.0,0.536,23252,1161,VIC,2802
613,Brighton,3,11.2,3.0,1.0,1930.0,1.975,23252,1161,VIC,2802
614,Brighton,2,11.2,2.0,2.0,2000.0,1.3,23252,1161,VIC,2802
615,Brighton,3,11.2,3.0,1.0,1975.0,1.39,23252,1161,VIC,2802
616,Brighton,2,11.2,2.0,2.0,1940.0,1.3,23252,1161,VIC,2802
617,Brighton,3,11.2,3.0,2.0,1997.0,1.725,23252,1161,VIC,2802
618,Brighton,3,11.2,3.0,2.0,1970.0,2.1,23252,1161,VIC,2802
619,Brighton,2,11.2,2.0,1.0,1960.0,0.8,23252,1161,VIC,2802
620,Brighton,4,11.2,4.0,2.0,1920.0,1.761,23252,1161,VIC,2802
621,Brighton,3,11.2,3.0,2.0,1993.0,1.3025,23252,1161,VIC,2802
622,Brighton,2,11.2,2.0,1.0,1970.0,0.8925,23252,1161,VIC,2802
